1	001	299778	puedo dejarlo puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo y quiero dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar me veo sin jugar y me siento orgulloso de mi miismo puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar y estare mejor puedo dejar de jugar el juego es pasado puedo dejar de jugar puedo dejar de jugar puedo estar mas tiempo con mi familia puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo vencer al juego el juego no es parte jundamental de mi vida no quiero jugar mas puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar y enfrentarme a la vida puedo dejar de jugar y empezar a quererme puedo dejar de jugar que razon tiene Paco en su mensaje cuando dice que decirselo a los familiares es como descansar en ellos y culpar a la enfermedad para poder seguir jugando puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo vivir sin pensar en el dinero no puedo controlar el dinero es necesario que mi mujer lleve el mas absoluto control de todo el dinero y es necesario que no lleve dinero encima y no es bueno ir a mirar puedo dejar de jugar puedo dejar de jugar puedo ser bueno puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar puedo dejar de jugar y encontrarme a mi mismo puedo dejar de jugar por mi puedo dejar de jugar por mi familia puedo dejar el juego puedo dejar el juego puedo dejar el juego puedo dejar el juego y quiero dejar de jugar __________________LA AYUDA ESTA DENTRO DE NOSOTROS
1	002	345410	la realidad es que sentimos grandes impulsos por jugar y que cuando sucumbimos a esos impulsos nos cegamos y solo vemos juego tal vez si supieramos cual es el motivo que nos produce esos impulsos lograriamos entenderlo mejor pero nada mas suponte que llegas a la conclusion de que juegas por conseguir dinero que cambiaria acaso tratando de convencerte de que es imposible ganar dinero serias capaz de dejar de tener impulsos por jugar yo no lo creo es indudable que gran parte del atractivo del juego es la posibilidad de ganar pero los ludopatas jugamos totalmente de forma descontrolada por lo que es imposible que ganemos porque somos incapaces de dejar de jugar al no ser que lo perdamos todo ya se que nos hemos ido muchas veces sin gastar todo lo que teniamos pero en realidad no nos hemos ido cuando de verdad deberiamos haberlo hecho mira yo te he dicho anteriormente que en mi caso juego porque me gusta el juego y si no lo hago es porque soy imcapaz de jugar de folma racionar pero si pudiera hacerlo de modo que solo jugase el dinero y el tiempo que de antemano planeara jugaria y jugaria porque al jugar tengo sensaciones que me gustan puede ser como tu dices esa ilucion de ganar pero cuando no gano mientras he estado jugando lo he pasado bien logicamente si consigo ganar eso ya es la hostia pero la mayoria de veces no ganos y me sigue gustando logicamente en el momento que soy conciente que por jugar me estoy proposionandos unos problemas economicos y familiares ese placer que siento a jugar se ve mezclado con un gran sufrimiento y mucho mas cuando empiezo a darme cuenta de que soy un pelele en mano de esta enfermedad reitero una vez que hemos llegado a este grado de adiccion el ganar es simplemente parte del juego pero nunca el detonante aunque para conseguir burlar todas las trabas que nos ponemos intentemos convencernos que lo hacemos por mejorar un poco nuestra situacion e insisto que mas da porque jugamos 
1	003	280284	bueno solo he leido un poco por encima de lo que se ha escrito en este post vamos a ver se dice que jugamos por la creencia de que podemos ganar y se trata de hacer ver que es imposible que el ludopata gane de ese modo si se consigue anular el motivo que nos hace jugar pues lograremos dejar de jugar yo mantengo que no es asi los ludopatas jugamos por algo mucho mas fuerte que el hecho de creer que podemos ganar por tanto aun cuando nos convenzamos de que no podremos ganar nunca seguiremos jugando yo basandome en mi se de sobra que no jugaba por ganar eso no significa que no me gustara ganar en alguna ocasion y llevando un tiempo sin jugar y teniendo mi economia en orden he cojido cierta cantidad de dinero que no me causaba trastorno alguno con la intencion de jugar un rato simplemente por placer y el tema ha derivado en un descontrol total acabando jugando cantidades que si me trastornaban y desatendiendo obligaciones en otras ocasiones estando en una situacion buena tanto economicamente como afectivamente me he escapado a jugar desatendiendo mis compromisos personales y si bien las perdidas economicas no me dañaban si mis relaciones se veian afectadas podria poner infinidad de ejemplo que demostracen que en mi caso no era la intencion o creencia de ganar lo que me hacia jugar yo hace años que estaba convencido de que con el juego jamas ganaria debido que aun cuando lograba ganar seguia jugando hasta perderlo todo y a pesar de este convencimiento no logre superar esto hasta que comprendi que el problema no era el juego ni el ganar o perder sino que el problema era mi incapacidad para hacer que el juego fuera solamente parte de mi vida y no toda mi vida quiero decir que llegue a estar dominado por el juego al punto de que cualquier cosa que no tuviera relacion con el juego no me importaba de ese modo mi vida solo era jugar y jugar logicamente al llegar el caos economico no podia jugar y entoces es cuando me planteaba que estaba enfermo pero en cuando resolvia el tema economico volvia a lo mismo es triste pensar que mi recuperacion ha venido deribada de un caos economico y no cuando he ido perdiendo familia amigos etc bueno se que me enrrollo mucho pero lo que trato de hacer ver es que aunque se logre el convencimiento de que jamas ganaremos eso no es suficiente para vencer esto primero es dificil convencerce de que nunca ganaremos y segundo aun llegando ese convencimiento en realidad nos da igual ya que nuestra obsesion es jugar ganemos o perdamos en mi caso era una lucha por ver si seria capaz de algun dia jugar de modo controlado en el momento que me convenci de que nunca seria capaz de jugar con control y que el ganar o perder solo afectaba a que pudiera estar mas o menos horas jugando empece a entender que simplemente tenia que aceptar mi incapacidad ante el juego y de ese modo logre llegar a tener una vida plena sin que el juego folme parte de ella es duro vencer el habito es como desengancharse de cualquier droga tuve muchos estados de ansiedad y muchas tentaciones para eso estan las medidas preventivas que nos ayuden a no poder jugar pero una vez superado ese periodo de desintosicacion y con el convencimiento de que jugar siempre me llevara al descontrol total he logrado vivir tranquilo y sin inquietudes a causa del juego me da igual el porque llegue a ser ludopata solo lamento haber tardado tanto en poner remedio ademas el hecho de haber sido ludopata tantos años a condicionado totalmente mi vida y mi folma de ser pero estoy aprendiendo a vivir sin la influencia del juego y os aseguro que estoy alcanzando un grado de paz muy positivo tambien estoy aprendiendo a ser mas realista y mis metas son mas asequibles porque son mas realistas antes siempre me hacia grandes metas tal vez porque sabia que no llegaria a ningunas ahora voy marcandome pequeñas metas y soñando pequeñas ilusiones las cuales voy alcanzando y se que puedo alcanzar bueno ya me he liado demasiado pero lo dicho da igual ganar o perder o convencerse de que siempre perderemos lo importante es darse cuenta de que el juego nos domina y nos roba nuestra vida asi pues hemos de convencernos que para vivir hemos de aceptar una vida en la que el juego no sea parte un abrazo __________________ vencer la ludopatia1º aceptacion 2º convencimiento 3ºresolusion y tratamiento
1	004	52019	Amigo Adicted La ludopatia la relacionamos con el juego convulsivo el cual nos causa unos deseos incontrolables de jugar y al mismo tiempo nos hace jugar de forma ilógica Esto desde mi experiencia eso solo es una pequeña parte de la enfermedad La ludopatía hace que tengamos distorsionado el modo de entender lo que nos satisface Con la obsesión del juego centramos nuestros pensamientos en todo lo relacionado con el juego Eso nos impide valorar y saborear otras facetas de nuestra vida Aún estando sin jugar por la influencia del juego no logramos encontrar un equilibrio en nuestra vida que nos satisface Cuando aceptamos que el juego no existe para nosotros dejamos de tenerlo en cuenta en nuestro pensamiento a la hora de buscar un modo de vida que nos satisface Yo me cuesta mucho explicarme Si sabes que no existe el juego para ti trataras de organizar tu vida buscando satisfacciones Pero si en tu mente queda un mínimo resquicio que te haga creer que puedes incorporar el juego no serás capaz de encontrar un equilibrio nada te parecerá comparable con el juego Hay un dicho que dice a falta de pan buenas son tortas Pero nunca saboreras las tortas como el pan Pero si no existiera el pan las tortas serían estupendas Mientras creas que puede existir el juego en tu vida no valorará otras cosas que lo sustituya Pero si asimilas que no existe el juego para ti encontrarás otras cosas que te sastifagan Bueno no sé explicarlo pero no basta dejar de jugar tenemos que eliminar la existencia del juego de nuestra vida Editado por kiko 
1	005	71237	simplemente somos adicto al juego el dinero es simplemente el cause para poder jugar es igual las cantidades todo va relacionado a las posibilidades logicamente cuanto mas alta la cantidad mas alta es la euforia posiblemente con un pelotazo grande podriamos jugar hasta la muerte y mantenernos sin agobios financiero pero la realidad es que el juego no es el dinero lo mas importante que nos quita el juego anula nuestro desarrollo personal y pasamos a vivir solamente en torno al juego posiblemente hagamos otras actividades pero no nos empleamos en ella como deberiamos y mas aun no las difrutamos todos nuestros sentidos estan concentrado en el juego yo he llegado a pasar una velada con mi pareja y estar deseando de llegar a casa para con cualquier excusa largarme a jugar dicha velada deberia de haberme sastifecho lo suficiente como para no pensar en el juego sin embargo la obsecion con el juego me robaba ese placer estas cosas otras muchas hacen que nos aislemos y nos quedemos solo con el juego o mejor dicho el juego se apodera de nosotro en fin chico todas esas vivencias que cuentas no difieren de la mayoria vividas por todos nosotros es mas en muchos de nosotros las hay muy dramaticas ademas de absurdas madre que se juega el dinero de la leche de su hijo padre que se juega el dinero destinado a la cena navideña estudiantes que se juegan el dinero de la matricula en fin de todo tipo chico estamos enfermos simplemente nadie puede culparno de enfermar pero si de no tomar el tratamiento adecuado para recuperarnos por cierto existen enfermedades sin cura llamadas cronicas que con un tratamiento adecuado se puede vivir perfectamante ese es el caso de la ludopatia no se cura pero si se puede vivir sin jugar__________________ vencer la ludopatia1º aceptacion 2º convencimiento 3ºresolusion y tratamiento
1	006	280331	La vacuna para no jugar es saber con el 100 de seguridad que nunca hemos podido y que nunca podremos ganar mira solo el gran afecto que te tengo hace que continue con este hilo si basas tu lucha en la seguridad de que jamas ganaras tarde o templano volveras a jugar bien porque te autoengañes con algun juego donde creas que tal vez ganes o bien porque tu economia o estado de animo esten en un punto donde le de igual perder amigo mio nosotros el problema que tenemos no es ganar o perder es el juego el jugar nos descontrola y domina nuestra vida eso es lo que te has de empeñar en entender que no es el dinero lo importante sino tu vida la cual deja de ser tuya cuando estas dominado por el juego insisto tanto contigo porque veo que a pesar del tiempo que llevas siendo ludopata y participando en el foro aun no acabas de entender lo que es la ludopatia se que me lo vas a rebatir conque si lo tienes claro que si sabes que no puedes dominarte ante el juego y por eso acabas perdiendo pero eso es solo parte lo importante es asumir que al jugar ademas del dinero y por encima de el es que el juego anula tu personalidad y dejas de ser tu eso es lo autenticasmente importante y no si ganas o pierdes aun ganando dinero siempre estaras perdiendo ya que estaras dominado por el juego impidiendote realizarte como persona en fin amigo tal vez tu vida al igual que la mia al quitarle el juego quede vacia pero al menos yo estoy tratando de vivir el tiempo que me queda sin ese dominio en cambio tu sigues obsecionado en busquedas de explicaciones y mientras tanto te van pasando los dias sim iniciar un nuevo curtivo lo cual te llevara a no poder recojer ninguna cosecha debido que tu vida aun sigue controlada por la ludopatia aunque no juegues tampoco estas elavorandote una folma de vida donde los temas del juego solo sean parte de ella sino que tu vida gira en torno a temas relacionados con el juego ojala me equivoque pero sino cambias tu concepto de lo que es esta enfermedad acabaras volviendo a jugar un fuerte abrazo__________________ vencer la ludopatia1º aceptacion 2º convencimiento 3ºresolusion y tratamiento
1	007	74831	bueno volvemos a los dilemas de otras veces mirad el juego es una actividad ludica y el que puede jugar ludicamente y controladamente no le importa gastar algun dinero en esa actividad aunque lo haga esperando tener suerte y ganar pero amigos mios nosotros los ludopatas nos encontramos conque el poblema no es ganar o perder el poblema es que el juego se convierte en el centro de nuestra vida y solo vivimos para jugar a un ludopata no conseguiras hacerlo razonar en base a que es absurdo jugar porque el porsentaje de ganar esta en contra suya un ludopata ha de tomar conciencia de que el juego hace que sea irracional y le impide desarrollarse al mismo tiempo ha de concienciarse que si bien esta demostrado que si juega siempre perdera el control tambien es cierto que si no juega puede desarrollar su vida perfectamente sin que el juego sea parte de sus actividades muchas veces he puesto el simil con las alergias mi hermano no puede comer marisco solo probarlo le produce ulticaria y sin embargo cuando salimos de tapeos yo me hincho de marisco y el de otras delicias y todos contentos pues con el juego lo mismo yo se que no puedo jugar y aunque mis amistades lo hacen de vez en cuando a mi no me afecta simplemente me mantengo al margen es cierto que hubo muchas veces que me dije que porque yo no podria jugar de folma controlada lo mismo que mi hermano y amigos y a consecuencia mas de una vez lo intente cuando se suponia que estaba rehabilitado por suerte ya hace mas de tres años que no me lo planteo se y admito que al igual que mi hermano no puede comer marisco yo no puedo jugar asi de simple y sin embargo que dificil llegar a este punto bueno Paola seguro que para lograr una rehabilitacion hay distintos caminos si yo tengo referencia de distintos metodos para aliviar el dolor de cabeza siempre tratare de utilizar el que me conste que es mas efectivo pero no los mezclare creo que con los metodos de rehabilitacion ocurre algo similar los hay mas o menos efectivos pero creo que una mezcla de varios lo unico que logra es que ninguno sea efectivo un abrazo __________________ vencer la ludopatia1º aceptacion 2º convencimiento 3ºresolusion y tratamiento
1	008	45312	Otras veces se frustran debido a que los fondos destinados al proyecto acababa en los juegos Bueno chico todo esto te lo digo para que entiendas que se de lo que hablo La ludopatia es un trastorno conductual El remedio es no jugar Pero si no juegas porque te a tienes bien con medidas preventivas bien con un fuerte esfuerzo de voluntad el juego seguirá condicionando tu vida y además acabarás jugando La cuestión es tomar conciencia de que el juego para ti es como una alergia Tienes que llegar a no desear jugar a pesar de que te guste El alérgico al chocolate por ejemplo no deja de gustarle el chocolate pero deja de tomarlo y no lo nesecita Párate a pensar un poco en todo lo que dejas de hacer a causa del juego y te darás cuenta de que es mucho más que dinero lo que estás perdiendo Dices que hace tiempo que nos lees Pues bien sabrás que en general se recomienda no manejar dinero Eso es una medida temporal el objetivo es no poder jugar para estando en abtinencia reorganizar nuestra vida tanto económicamente como emocionalmente Pero el objetivo es conseguir una concienciación real de nuestra situación Nesecitamos aceptar que somos ludopatas y que la ludopatia es una enfermedad crónica Debido a esta enfermedad tenemos que aprender a vivir sin que el juego tenga cabida en nuestra vida En fin chico te deseo que seas capaz de vivir tu vida con sus altibajos con sus oportunidades y no que la vivas bajo la esclavitud de la ludopatía El acudir a una asociación especializada ayuda mucho a entender nuestra realidad El compartirlo con nuestros allegados tomando conciencia de la realidad sobre la ludopatia es muy importante para lograr superar este mal Y lo dicho no demonice tu realidad estás enfermo sin más No eres un vicioso ni un malnacido Un abrazo
1	009	197067	 lo llevaba bien hasta me sentia mejor pero se han dado una serie de circunstancias y que conste que no me quiero escusar he jugado y punto yo soy el unico responsable a pesar de ello mi propsiti de dejar de jugar sigue siendo firme ahora lo mejor es sacar enseñanzas de lo sucedido que puedan ser de utilidad para otros jugadores A la hora de dejarlo muchos nos podemos encontrar con un problema similar tanto tiempo jugando ha hecho que gran parte de nuestra vida social gire alrededor del juego nosotros hemos dejado de jugar pero otros amigos de juego siguen jugando y resulta inevitable que cualquier contacto con alguna de esas personas se dan en ambientes de juego eso me ha ocurrido a mi hoy me llamó un amigo por supuesto ludopata el asunto nada tenia que ver con el juego pero el estaba jugando a las tragaperras en un bingo yo llegué y no tuve el menor deseo de jugar termina con la maquina y decide entrar a la sala a jugar la prima iba por la bola 59 entré con él sin animo de jugar pero una ves delante de la maquinita que llevan de forma automatica los cartones decidí invertir me juego 20 euros por partida hasta que salga la prima serian un par de manos ó 3 al final fueron 5 el saldo final fue de 50 euros hasta ahi tampoco le di mayor importancia aunque sabia que tenia que poner la cuenta de dias a cero pero fue salir de la sala y sintiendo que jugara o no jugara era un hecho que habia recaido de una forma que no sabria como explicar surtio en mi un efecto como si me sintiera con la autorizacion de jugar el resto del dia y así ha sido 
1	010	107367	pero pasaba verdaderamente nervios durante todo ese tiempo por que cuando tenia dinero en las manos tenia hasta sudores para no jugar y pasaban los dias y era capaz de no jugar pero mi estado de ansiedad respecto al pensamiento con el juego era altisimo pero yo me juraba que no jugaria si no que antes me moriria por sindrome de abstinencia con el juego que hecharle un euro entonces pense pues mira voy a jugar a la loteria que eso hace que no gaste dinero casi podrian ser muchos millones y nunca he tenido problemas con la loteria y mientras se acercaba la hora del sorteo estaba mas calmado no pensaba tanto en la maquina si no en el decimo que tenia de loteria llego la hora del sorteo y con ello la emocion de si me salia premio o no logicamente no me salio pero despues del sorteo fue casi repentino irme a jugar al bar a las maquinas ya que entonces si que me ataco fuerte las ansias de jugar o lo que es mejor dicho seguir jugando en los proximos 5 años no pare ni un mes de jugar hasta que entre a terapia incluso el primer año llendo a terapia jugaba recuerdo alguna vez que tenia hora a la siete en terapia y mientras llegaba la hora hacia tiempo en el bar jugando osea simplemente que tengamos cuidado por que mas de uno podria estar dejando el juego y crellendo que el problema no reside en la loteria o en los cupones si no en las tragaperras y jugar inocentemente estas navidades llevandole por rebote a la maquinas traperras OJO __________________juegan con nuestra psicologia no lo permitas por una razon muy simple solo se vive una vez 
