1	001	164040	 Aca tiene una lista por si les sirve de ayuda Pasar mucho tiempo pensando en el juego como experiencias pasadas o formas de conseguir más dinero con que jugar Necesidad de apostar cantidades cada vez más grandes de dinero para sentir excitación Haber tenido muchos intentos infructuosos por jugar menos o dejar de jugar Sentirse inquieto o irritable al tratar de jugar menos o dejar de jugar Jugar para escapar de los problemas o de sentimientos de tristeza o ansiedad Apostar mayores cantidades de dinero para intentar recuperar las pérdidas previas Mentir sobre la cantidad de tiempo o dinero gastada en el juego Cometer delitos para conseguir dinero para jugar Perder el trabajo una relación u oportunidades en sus estudios o en su carrera debido al juego Necesidad de pedir dinero prestado para sobrevivir debido a las pérdidas ocasionadas por el juego
1	002	337393	Más importante aún piense en las cosas que a usted le gustaba hacer antes de que el juego se convirtiera en parte de su vida 
1	003	337397	Cuando esto suceda haga algo de su nueva lista de actividades tan pronto como pueda Haga una lista de las cosas que usted disfrutaba antes de que el juego se convirtiera en una parte de su vida Participe en estas actividades nuevamente tal vez se le haya olvidado lo mucho que disfrutaba haciéndolas 
1	004	83497	Aunque no se esté jugando todo el día o incluso durante días los pensamientos sobre el juego invaden el cerebro casi de manera constante Cualquier persona no adicta no imagina ni por asombro que llegue a jugarse una cantidad de dinero que puede destinar a otras cosas pero cuando se tontea con el juego puede llegar esa situación y otras situaciones aún más angustiantes que la simple pérdida de dinero 
1	005	83527	Aunque no se esté jugando todo el día o incluso durante días los pensamientos sobre el juego invaden el cerebro casi de manera constante Cualquier persona no adicta no imagina ni por asombro que llegue a jugarse una cantidad de dinero que puede destinar a otras cosas pero cuando se tontea con el juego puede llegar esa situación y otras situaciones aún más angustiantes que la simple pérdida de dinero 
1	006	219684	Se encuentra alguna vez pensando en lo que va a hacer la próxima vez que se conecte a Internet 
1	007	123803	 pero a su vez estar pensando en situaciones relacionadas con el juego 
1	008	153967	este es el caso de la persona que no le gusta jugar realmente no le gusta apostar ni gastar dinero pero cree que una buena mano o apuesta o linea le daria dinero rápido para afrontar sus problemas financieros o bien poderse comprar algun capricho 
1	009	98797	Deja de lado esos pensamientos de querer recuperar el dinero apostando 
1	010	20755	Sólo se me ocurre que insistas e insistas que vea en qué está gastando su tiempo y sus relaciones que si aunque ganase estaría contento con estar todo el día jugando que si le merece la pena una vida donde casi en todo momento tengas en la cabeza una apuesta o una tirada vivir de esa manera es un infierno te impide disfrutar de las cosas 
2	001	93045	El afán por recuperar lo perdido hace que crea que es fácil si sigue apostando 
2	002	227460	Y cada vez tenía que apostar más y más dinero para sentir esos estímulos más intensos perdiendo así el raciocinio jugando como un loco sin parar 
2	003	122812	Apostó lastimosamente ganó y ganó la suma necesaria para poder tener una salida más en el mes con su amor la alegría era grande le impresionó lo fácil que parecía ser ganar dinero en un casino por tanto la próxima vez no dudaría en volver a apostar 
2	004	1252	Llega un momento en que eres capaz de casi cualquier cosa con tal de conseguir dinero para seguir jugando 
2	005	345378	 Me vais a perdonar que insista tanto en este PUNTO El que yo creo nuestro PUNTO COMUN el dinero Siempre desde que nos tocó la primera o las primeras veces ese dinero fácil hemos jugado por lo mismo pretendiendo ganar ese dinero fácil 
2	006	118901	Pero con el transcurso del tiempo ya no era por diversión sino que tenía necesidad de jugar y las apuestas cada vez han ido en aumento 
2	007	206032	Todo el mundo busca un golpe de suerte en la vida y pone en riesgo otra cosa para conseguirlo eso es lo que hacemos jugando 
2	008	97953	Las ansias de recuperar lo perdido te llevará a perder mas te controlarás un tiempo pequeño apostando pero un día saldrá a flote esa apuesta de 4000 euros 
2	009	337309	Durante los últimos 12 meses ha hecho apuestas más y más grandes para así sentir más excitación 
2	010	3992	Cuando estás en plena rueda de juego crees que lo que quieres es ganar 
3	001	337313	 El dejar de jugar o reducir cuánto usted jugaba le ha hecho sentir inquieto o irritable durante los últimos 12 meses 
3	002	337384	 Las ansias por jugar son normales para una persona que está reduciendo la frecuencia con que juega 
3	003	300575	Y noto cambios en mí estoy mas irritable menos tolerante más introvertido 
3	004	282056	Intranquilidad o irritabilidad cuando se intenta reducir o parar el juego 
3	005	48136	En mis primeros meses de no jugar me alejé de cualquier tipo de estímulo que pudiera alterar mi estado 
3	006	339545	En mi caso yo creía que no tenía pero cuando dejaba de jugar durante varios días aunque no tuviera ganas conscientes de jugar mi humor cambiaba me mostraba irritable 
3	007	282071	Cuando el jugador entra en la fase de preparación para la acción ya ha empezado a tener muy serios problemas derivados de su conducta de juego comenzando a intentar dejar de jugar y a buscar ayuda 
3	008	354415	C El sujeto describe la presencia de un impulso intenso de jugar difícil de controlar y afirma ser incapaz de dejar de jugar mediante el único esfuerzo de su voluntad 
3	009	282055	Intentos repetidos sin éxito para controlar reducir o parar el juego 
3	010	4441	La ludopatía consiste en una alteración progresiva del comportamiento por la que un individuo siente una incontrolable necesidad de jugar ignorando cualquier consecuencia negativa 
4	001	246799	Pero cada día intenta superar esos miedos alejándote del juego no te refugies en el cuándo tengas problemas alguien como tu puede buscar cosas bellas que hacer 
4	002	282057	El juego como estrategia para escapar de problemas o para mitigar un estado de ánimo deprimido o disfórico 
4	003	71553	Afortunadamente si la hay tú eres consciente de tu situación sabes que estás huyendo hacia adelante tomando un camino que no conduce a ninguna parte sino a más angustia y desesperación 
4	004	337249	 Se ha sentido deprimido o suicida debido a sus pérdidas en el juego 
4	005	24372	Te sientes solo pero no estás solo es tu estado de ánimo el que te hace creerlo así 
4	006	282079	Durante esta etapa muchos jugadores buscan ayuda para salir de su problema aunque otros no pudiendo llegar en muchos casos a la etapa de desesperanza o abandono en donde el jugador no cree que exista una solución a su problema percibiéndose como un caso perdido 
4	007	84036	si quieres dormir para no ver lo que te pasa en algún momento despertarás y todo estará peor tienes que parar tienes que decidir que tienes que cambiar tu vida donde el juego ya no sea tu realidad ni te domine tienes que entender que sólo si te paras firme buscas ayuda y sin tener dinero en los bolsillos puedes iniciar el camino quienes hemos estado en tu situación sabemos que es duro y difícil pero lo maravilloso es que SI se puede pero depende de ti te mereces vivir bien con expectativas buenas con paz con alegría pero esto no será así mientras sigas siendo preso de ti mismo encadenado al juego toma la mejor decisión de tu vida iniciar el camino de tu rehabilitación 
4	008	60162	Intentar buscar una persona que le ayude a salir de la situación 
4	009	61028	Intentar buscar una persona que le ayude a salir de la situación 
4	010	115946	Puedes estar triste por estar aceptando el compromiso de abstinencia seriamente aunque también puedes estar alegre por estar preparado para afrontar esas situaciones y entenderlas correctamente sin engañarte a tí mismo 
5	001	178499	Es más en muchos casos pasarlo mal es una excusa estupenda para irse otra vez a jugar 
5	002	181781	Pierdes y encima tienes ganas de volver a jugar 
5	003	273120	7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas 
5	004	344310	7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas 
5	005	315200	7 Después de perder sentiste que tenías que volver lo antes posible para ganar y recuperar tus pérdidas 
5	006	275970	 Como que no encuentras motivos para dejarlo Cuando acabas de jugar y perder 200 300 etc No te maldices a ti mismo y te prometes que no vuelves a jugar Tanto te sobra como para tirarlo o regalarlo Reflexiona un poco y solo por esta noche no juegues 
5	007	326549	Piensa en todo lo que habías ganado desde que decidiste dejarlo y si te compensa seguir con esta situación 
5	008	166726	 Entiendes Tragaperras que cuando alguien te da una patada en la espinilla y lo perdonas y te da otra y lo perdonas y se pasa años pateándote llega un momento en que andas cojeando y sangrando y que lo último que te apetece es seguir exponiéndote a la persona que te ha causado tanto daño 
5	009	296104	Además no son ya excusas para reventar jugando para buscarse un segundo problema al que podríamos tener 
5	010	72527	luego de unas semanas o meses te entra el demonio del juego de nuevo y piensas en recuperar lo que has perdido o que te toque un premio millonario 
6	001	45054	Si juega a escondidas miente a sabiendas de lo que ha pasado puede que no sea una ludopatia 
6	002	320681	Las personas con este trastorno tienden a mentir a sus familiares amigos médicos y psicólogos intentando minimizar su situación de juego patológico No hay para tanto dicen 
6	003	292466	7 Ha engañado a su familia para ocultar la magnitud de su uso de Internet 
6	004	290736	Incluso le he pillado también mentiras sin trascendencia alguna hasta el punto que pienso que tiene algún problema con la sinceridad de forma que miente no ya para ocultar algo si no por mentir 
6	005	336625	La persona jugadora comienza a mentir a sus seres queridos para intentar ocultar sus problemas y a medida que sus mentiras se descubren aumentan los conflictos familiares las amenazas de separación los divorcios los problemas laborales y el aislamiento social 
6	006	174198	Si es cierto Alfonso que a nivel de pareja esta enfermedad pone en dudas muchas cosas la mentira por ejemplo es muy difícil de llevar ya que llegamos a pensar que puede que mienta para más temas que la enfermedad 
6	007	25778	La mentira va asociada a la ludopatía 
6	008	263898	 El jugador miente compulsivamente para ocultar su problema ante los demás 
6	009	152199	7 Te sientes mentiroso y manipulador con cualquier persona 
6	010	282059	Mentiras a miembros de la familia terapeutas u otros para ocultar el grado de importancia del juego 
7	001	282055	Intentos repetidos sin éxito para controlar reducir o parar el juego 
7	002	337293	 Ha intentado usted alguna vez reducir su juego 
7	003	44739	 Quiere dejar de jugar o quiere jugar menos con control 
7	004	240451	 Es posible que la verdadera cura del juego compulsivo sea controlarlo pero continuar jugando 
7	005	354415	C El sujeto describe la presencia de un impulso intenso de jugar difícil de controlar y afirma ser incapaz de dejar de jugar mediante el único esfuerzo de su voluntad 
7	006	149936	La incapacidad del adicto para controlar el impulso de jugar es absoluta 
7	007	7874	La obsesión es que la idea de jugar no se aparta de la mente y merma toda energía y la compulsión es el acto de repetición sin límite sin controlar el impulso 
7	008	7862	La obsesión es que la idea de jugar no se aparta de la mente y merma toda energía y la compulsión es el acto de repetición sin límite sin controlar el impulso 
7	009	161964	Y en este sentido me pregunto no sería mejor reconvertir un jugador compulsivo en uno controlado 
7	010	161948	Y en este sentido me pregunto no sería mejor reconvertir un jugador compulsivo en uno controlado 
8	001	282061	Arriesgar o perder una relación de importancia trabajo u oportunidad escolar o laboral a causa del juego 
8	002	337325	Durante los últimos 12 meses ha perdido usted o ha estado a punto de perder una relación importante un trabajo una oportunidad educativa o de carrera debido al juego 
8	003	354366	Se han puesto en riesgo o perdido relaciones interpersonales significativas trabajo u oportunidades profesionales por causa del juego 
8	004	311129	Muchas personas han llegado a perderlo todo dinero familia trabajo relaciones por culpa de su dependencia del juego 
8	005	354344	Muchas personas han llegado a perderlo todo dinero familia trabajo relaciones por culpa de su dependencia del juego 
8	006	261424	Merece la pena arruinarse personal y monetariamente por el juego 
8	007	66116	Yo llevo jugando toda la vida el valor de lo perdido será incalculable pero el perder a tu familia es peor que todo el dinero del mundo 
8	008	164040	 Aca tiene una lista por si les sirve de ayuda Pasar mucho tiempo pensando en el juego como experiencias pasadas o formas de conseguir más dinero con que jugar Necesidad de apostar cantidades cada vez más grandes de dinero para sentir excitación Haber tenido muchos intentos infructuosos por jugar menos o dejar de jugar Sentirse inquieto o irritable al tratar de jugar menos o dejar de jugar Jugar para escapar de los problemas o de sentimientos de tristeza o ansiedad Apostar mayores cantidades de dinero para intentar recuperar las pérdidas previas Mentir sobre la cantidad de tiempo o dinero gastada en el juego Cometer delitos para conseguir dinero para jugar Perder el trabajo una relación u oportunidades en sus estudios o en su carrera debido al juego Necesidad de pedir dinero prestado para sobrevivir debido a las pérdidas ocasionadas por el juego
